ID,Name,Cuisines,Address,City,Rating,Rating_text,Votes,Price Range,Online Delivery,Table Booking,Average Cost for Two,Photo_urls,Menu_urls
7743,1104,332,1021,90,0,3,3,0,0,0,54,2466,2466
8410,3325,55,5279,90,0,3,2,1,1,0,55,5068,5068
7271,683,984,3545,90,0,3,2,0,1,0,43,1966,1966
8557,4091,775,5391,90,0,3,1,0,0,0,27,5628,5628
7753,2103,987,5388,90,0,3,1,0,0,0,43,3544,3544
8776,1453,1041,5705,90,0,3,0,0,0,0,32,2893,2893
8550,6368,332,5966,90,0,3,1,1,0,0,67,8100,8100
8408,2155,308,5388,90,0,3,1,1,0,0,61,3669,3669
8574,1628,759,4863,90,0,3,1,0,0,0,27,3088,3088
8613,1103,830,3969,90,0,3,1,0,0,0,20,2437,2437
6396,3645,984,8711,90,0,3,0,0,0,0,43,5245,5245
8406,3283,231,7835,90,0,3,0,0,0,0,43,4814,4814
4171,6509,1334,3611,90,7,4,56,2,1,1,77,8208,8208
8829,696,1519,3472,90,19,2,43,1,1,0,63,2005,2005
803,1618,759,4786,90,17,0,18,0,0,0,54,3079,3079
2459,4517,498,6660,90,10,0,53,0,0,0,50,6085,6085
6678,7330,498,2099,90,9,0,32,0,0,0,47,8941,8941
9015,862,466,6408,90,20,2,27,1,1,0,55,2229,2229
7039,3491,231,7582,90,18,2,34,0,0,0,50,5056,5056
6501,4351,830,6077,90,6,4,27,0,1,0,50,5923,5923
2737,1104,332,8465,90,10,0,42,0,0,0,54,2511,2511
3342,3197,1358,4028,90,15,0,41,0,0,0,43,4820,4820
5553,4299,378,7741,90,16,0,39,0,0,0,50,5850,5850
1129,5424,1656,3631,90,17,0,29,0,0,0,50,7081,7081
6901,4488,1519,7504,90,15,0,34,1,1,0,59,6052,6052
7379,4962,974,4828,90,19,2,20,1,1,0,61,6537,6537
7720,3074,713,8316,90,18,2,29,0,1,0,50,4634,4634
7947,846,247,4890,90,18,2,18,2,0,0,71,2207,2207
1128,1557,498,4028,90,12,0,22,0,0,0,50,3002,3002
7868,2282,1353,7503,90,17,0,24,0,0,0,50,3779,3779
3128,1689,1334,6517,90,8,0,27,1,0,0,63,3151,3151
8102,2294,1449,4063,90,14,0,10,1,1,0,61,3789,3789
6678,7330,498,2099,90,9,0,32,0,0,0,47,8941,8941
9015,862,466,6408,90,20,2,27,1,1,0,55,2229,2229
2737,1104,332,8465,90,10,0,42,0,0,0,54,2511,2511
3342,3197,1358,4028,90,15,0,41,0,0,0,43,4820,4820
5553,4299,378,7741,90,16,0,39,0,0,0,50,5850,5850
1129,5424,1656,3631,90,17,0,29,0,0,0,50,7081,7081
8098,4759,1631,7504,90,16,0,26,1,1,0,55,6344,6344
6901,4488,1519,7504,90,15,0,34,1,1,0,59,6052,6052
7720,3074,713,8316,90,18,2,29,0,1,0,50,4634,4634
1128,1557,498,4028,90,12,0,22,0,0,0,50,3002,3002
3128,1689,1334,6517,90,8,0,27,1,0,0,63,3151,3151
8102,2294,1449,4063,90,14,0,10,1,1,0,61,3789,3789
2992,2729,1661,4226,90,10,0,25,0,0,0,47,4283,4283
7526,4405,1556,7504,90,16,0,15,1,1,0,61,5977,5977
7968,5060,953,6878,90,17,0,21,1,1,0,61,6674,6674
8623,4495,1293,4279,90,6,4,12,1,1,0,61,6062,6062
3974,683,984,6651,90,16,0,12,0,1,0,43,1987,1987
8772,7218,1707,5514,90,11,0,10,0,1,0,43,8819,8819
1131,786,1656,7763,90,14,0,16,0,0,0,47,2106,2106
8768,4963,1545,5307,90,0,3,2,1,0,0,61,6540,6540
9436,4489,1519,7504,90,0,3,1,0,0,0,47,6050,6050
7822,3491,231,936,90,0,3,0,0,0,0,50,5031,5031
8109,3487,1798,7504,90,0,3,2,0,1,0,32,5026,5026
8607,1491,1623,5305,90,0,3,1,1,0,0,61,2936,2936
7056,841,244,7504,90,0,3,1,1,0,0,55,2219,2219
9398,4436,1334,6877,90,0,3,0,0,0,0,43,6225,6225
8556,5649,1311,6517,90,0,3,0,1,0,0,66,7309,7309
8554,4483,1334,6517,90,0,3,0,1,0,0,68,6046,6046
508,4977,1104,3627,90,6,4,173,1,1,0,66,6579,6579
2944,6904,762,3614,90,24,5,492,1,0,0,55,8534,8534
7823,3377,1334,8138,90,26,5,150,2,1,1,77,4895,4895
2252,3518,1525,8466,90,17,0,366,1,1,0,65,5116,5116
2916,1849,1519,3632,90,10,0,340,1,1,0,66,3358,3358
93,2108,1631,3634,90,7,4,161,1,0,0,63,3616,3616
622,7373,498,3620,90,8,0,252,2,1,0,77,8988,8988
8001,848,250,7511,90,24,5,126,1,1,0,63,2212,2212
628,3691,1334,3619,90,8,0,206,1,0,1,66,5278,5278
1792,5169,332,3639,90,18,2,203,1,1,0,63,6823,6823
810,6123,58,3616,90,8,0,165,1,0,0,55,7872,7872
3589,6754,590,3617,90,7,4,137,1,0,1,65,8420,8420
401,6416,54,5697,89,24,5,987,2,0,0,71,8130,8130
600,5075,1519,1662,89,25,5,931,2,1,1,91,6697,6697
2981,801,410,5543,89,25,5,983,1,0,0,61,2121,2121
2973,108,686,5722,89,24,5,932,2,0,0,79,1591,1591
3225,6193,1205,1165,51,21,2,760,3,0,0,95,7949,7949
601,5075,1519,2088,51,26,5,921,3,1,1,92,6696,6696
449,3128,1276,8681,89,32,1,926,3,0,0,113,4684,4684
6777,1219,1366,1008,89,19,2,703,1,0,0,66,2628,2628
3577,6875,1504,4804,89,22,2,986,2,0,1,84,9499,9499
3704,6877,1343,1425,89,22,2,849,1,1,1,66,8516,8516
745,7420,1741,2088,51,23,5,673,2,1,1,79,9046,9046
2683,6599,1080,5381,89,26,5,976,2,0,1,84,8293,8293
2342,7264,45,4343,89,20,2,1000,2,0,0,81,8882,8882
893,7285,205,3246,89,26,5,991,0,0,0,50,8899,8899
6459,4956,1435,4167,90,22,2,640,2,0,0,88,6530,6530
2742,6506,8,5754,89,29,1,894,3,0,1,92,8206,8206
6316,4923,1413,5004,89,24,5,573,1,1,0,66,6485,6485
3575,5957,1617,2836,89,25,5,924,2,0,0,77,7641,7641
5704,2591,1311,6121,89,17,0,868,2,1,0,77,4061,4061
398,5236,1525,3438,89,26,5,988,1,0,0,66,6885,6885
401,6416,54,5697,89,24,5,987,2,0,0,71,8130,8130
600,5075,1519,1662,89,25,5,931,2,1,1,91,6697,6697
2981,801,410,5543,89,25,5,983,1,0,0,61,2121,2121
2973,108,686,5722,89,24,5,932,2,0,0,79,1591,1591
3225,6193,1205,1165,51,21,2,760,3,0,0,95,7949,7949
601,5075,1519,2088,51,26,5,921,3,1,1,92,6696,6696
449,3128,1276,8681,89,32,1,926,3,0,0,113,4684,4684
6777,1219,1366,1008,89,19,2,703,1,0,0,66,2628,2628
3577,6875,1504,4804,89,22,2,986,2,0,1,84,9499,9499
3704,6877,1343,1425,89,22,2,849,1,1,1,66,8516,8516
745,7420,1741,2088,51,23,5,673,2,1,1,79,9046,9046
2683,6599,1080,5381,89,26,5,976,2,0,1,84,8293,8293
2342,7264,45,4343,89,20,2,1000,2,0,0,81,8882,8882
893,7285,205,3246,89,26,5,991,0,0,0,50,8899,8899
6459,4956,1435,4167,90,22,2,640,2,0,0,88,6530,6530
2742,6506,8,5754,89,29,1,894,3,0,1,92,8206,8206
6316,4923,1413,5004,89,24,5,573,1,1,0,66,6485,6485
3575,5957,1617,2836,89,25,5,924,2,0,0,77,7641,7641
5704,2591,1311,6121,89,17,0,868,2,1,0,77,4061,4061
398,5236,1525,3438,89,26,5,988,1,0,0,66,6885,6885
7179,3054,867,8071,90,20,2,92,0,1,0,50,4612,4612
7089,6898,401,7848,90,20,2,80,0,1,0,50,8529,8529
8478,6742,843,8150,90,21,2,34,0,1,0,47,8410,8410
6549,215,843,8260,90,20,2,72,0,1,0,54,1499,1499
1635,2108,1631,5356,90,7,4,70,1,0,0,63,3566,3566
3784,4674,1226,7084,90,17,0,55,1,0,0,59,9072,9072
7497,1206,231,6444,90,22,2,64,0,0,0,32,411,411
669,2983,498,6497,90,15,0,46,0,0,0,43,4572,4572
3462,7006,187,7499,90,17,0,37,0,0,0,43,8626,8626
7894,2650,1067,8359,90,18,2,27,0,0,0,50,4159,4159
3339,3062,428,5916,90,9,0,26,0,1,0,54,4630,4630
5625,6989,332,3238,90,19,2,20,0,1,0,50,8613,8613
7988,4140,1631,7914,90,17,0,15,1,0,0,55,5710,5710
8544,1031,311,7566,90,15,0,13,1,1,0,55,2359,2359
2821,673,332,3967,90,13,0,26,1,0,0,62,1937,1937
3924,2729,1661,2532,90,9,0,12,0,1,0,47,4280,4280
7370,4725,1519,8289,90,13,0,12,1,1,0,61,6307,6307
9349,6463,1406,7610,90,14,0,6,0,1,0,50,8173,8173
7896,6418,839,7966,90,12,0,8,0,0,0,50,8132,8132
6303,5666,1525,7928,90,12,0,7,1,1,0,55,7327,7327
8607,1491,1623,5305,90,0,3,1,1,0,0,61,2936,2936
6523,954,830,7820,90,0,3,1,0,0,0,50,2290,2290
6095,1752,178,7507,90,0,3,1,0,0,0,27,3213,3213
6290,6634,1656,5130,90,0,3,1,0,0,0,36,8322,8322
6285,4999,1334,7651,90,0,3,0,1,0,0,55,6619,6619
8176,1615,178,2922,90,0,3,0,1,0,0,55,3075,3075
7867,4784,1353,7513,90,11,0,11,0,0,0,27,6361,6361
7623,964,1519,6558,90,9,0,11,0,1,0,50,404,404
7900,3134,1334,7505,90,14,0,9,1,1,0,61,4689,4689
6680,6251,953,6711,89,0,3,2,1,0,0,61,9435,9435
6679,5371,1311,5312,90,0,3,0,1,0,0,55,9270,9270
401,6416,54,5697,89,24,5,987,2,0,0,71,8130,8130
600,5075,1519,1662,89,25,5,931,2,1,1,91,6697,6697
2981,801,410,5543,89,25,5,983,1,0,0,61,2121,2121
2973,108,686,5722,89,24,5,932,2,0,0,79,1591,1591
3225,6193,1205,1165,51,21,2,760,3,0,0,95,7949,7949
601,5075,1519,2088,51,26,5,921,3,1,1,92,6696,6696
449,3128,1276,8681,89,32,1,926,3,0,0,113,4684,4684
6777,1219,1366,1008,89,19,2,703,1,0,0,66,2628,2628
3577,6875,1504,4804,89,22,2,986,2,0,1,84,9499,9499
3704,6877,1343,1425,89,22,2,849,1,1,1,66,8516,8516
745,7420,1741,2088,51,23,5,673,2,1,1,79,9046,9046
2683,6599,1080,5381,89,26,5,976,2,0,1,84,8293,8293
2342,7264,45,4343,89,20,2,1000,2,0,0,81,8882,8882
893,7285,205,3246,89,26,5,991,0,0,0,50,8899,8899
6459,4956,1435,4167,90,22,2,640,2,0,0,88,6530,6530
2742,6506,8,5754,89,29,1,894,3,0,1,92,8206,8206
6316,4923,1413,5004,89,24,5,573,1,1,0,66,6485,6485
3575,5957,1617,2836,89,25,5,924,2,0,0,77,7641,7641
5704,2591,1311,6121,89,17,0,868,2,1,0,77,4061,4061
398,5236,1525,3438,89,26,5,988,1,0,0,66,6885,6885
9160,732,589,206,90,14,0,9,2,0,1,73,2051,2051
7867,4784,1353,7513,90,11,0,11,0,0,0,27,6361,6361
7623,964,1519,6558,90,9,0,11,0,1,0,50,404,404
7718,5891,1519,6847,90,15,0,7,1,1,0,63,7576,7576
6680,6251,953,6711,89,0,3,2,1,0,0,61,9435,9435
8082,1433,1529,4151,90,0,3,1,1,0,0,63,2858,2858
6679,5371,1311,5312,90,0,3,0,1,0,0,55,9270,9270
6093,1207,379,2768,90,0,3,0,1,0,0,61,2616,2616
7701,2252,1378,7955,90,0,3,0,1,0,0,55,3753,3753
3927,4619,178,7507,90,13,0,9,0,0,0,43,6205,6205
3839,7037,867,7160,90,13,0,6,0,0,0,43,8658,8658
3846,7239,1334,7504,90,7,4,5,1,1,0,66,8957,8957
3213,5433,1334,4509,90,0,3,3,1,1,0,61,7088,7088
9110,5949,888,7504,90,0,3,0,0,0,0,32,7633,7633
7826,3491,231,4005,90,0,3,2,0,0,0,50,5032,5032
9436,4489,1519,7504,90,0,3,1,0,0,0,47,6050,6050
8607,1491,1623,5305,90,0,3,1,1,0,0,61,2936,2936
9058,615,1707,8470,90,0,3,1,0,0,0,32,1887,1887
6095,1752,178,7507,90,0,3,1,0,0,0,27,3213,3213
8204,5679,1564,5591,90,0,3,0,0,0,0,43,7342,7342
9398,4436,1334,6877,90,0,3,0,0,0,0,43,6225,6225
9466,1369,1758,3497,90,0,3,0,0,0,0,27,2792,2792
8462,772,1311,3129,90,0,3,0,0,0,0,32,2094,2094
8556,5649,1311,6517,90,0,3,0,1,0,0,66,7309,7309
8554,4483,1334,6517,90,0,3,0,1,0,0,68,6046,6046
8176,1615,178,2922,90,0,3,0,1,0,0,55,3075,3075
7867,4784,1353,7513,90,11,0,11,0,0,0,27,6361,6361
7623,964,1519,6558,90,9,0,11,0,1,0,50,404,404
7900,3134,1334,7505,90,14,0,9,1,1,0,61,4689,4689
2459,4517,498,6660,90,10,0,53,0,0,0,50,6085,6085
9015,862,466,6408,90,20,2,27,1,1,0,55,2229,2229
2737,1104,332,8465,90,10,0,42,0,0,0,54,2511,2511
3451,2108,1631,8043,90,6,4,38,1,0,0,63,3615,3615
3342,3197,1358,4028,90,15,0,41,0,0,0,43,4820,4820
5553,4299,378,7741,90,16,0,39,0,0,0,50,5850,5850
1129,5424,1656,3631,90,17,0,29,0,0,0,50,7081,7081
8098,4759,1631,7504,90,16,0,26,1,1,0,55,6344,6344
6901,4488,1519,7504,90,15,0,34,1,1,0,59,6052,6052
1128,1557,498,4028,90,12,0,22,0,0,0,50,3002,3002
2752,5089,1525,57,90,13,0,27,1,0,0,59,6723,6723
6291,5912,1334,1698,90,9,0,34,1,1,0,63,7593,7593
7868,2282,1353,7503,90,17,0,24,0,0,0,50,3779,3779
3128,1689,1334,6517,90,8,0,27,1,0,0,63,3151,3151
8102,2294,1449,4063,90,14,0,10,1,1,0,61,3789,3789
2992,2729,1661,4226,90,10,0,25,0,0,0,47,4283,4283
7526,4405,1556,7504,90,16,0,15,1,1,0,61,5977,5977
7867,4784,1353,7513,90,11,0,11,0,0,0,27,6361,6361
7968,5060,953,6878,90,17,0,21,1,1,0,61,6674,6674
8623,4495,1293,4279,90,6,4,12,1,1,0,61,6062,6062
6476,4200,546,5531,90,19,2,49,1,1,0,59,5757,5757
8742,5520,1666,3948,90,24,5,43,1,1,0,55,7174,7174
7446,2765,380,7869,90,20,2,51,1,1,0,61,4329,4329
1585,3196,1356,1389,90,12,0,56,0,0,0,54,4818,4818
332,4911,1334,4028,90,7,4,52,1,0,0,63,6475,6475
8319,6645,1525,8281,90,18,2,42,1,1,0,62,8327,8327
7638,2665,1529,5261,90,19,2,33,1,0,0,61,4175,4175
8829,696,1519,3472,90,19,2,43,1,1,0,63,2005,2005
8611,854,1326,5531,90,19,2,19,1,1,0,55,2222,2222
3342,3197,1358,4028,90,15,0,41,0,0,0,43,4820,4820
5553,4299,378,7741,90,16,0,39,0,0,0,50,5850,5850
8098,4759,1631,7504,90,16,0,26,1,1,0,55,6344,6344
4199,5577,1334,6661,90,14,0,29,1,1,0,62,7226,7226
8188,7447,1525,8115,90,18,2,31,1,0,1,66,9065,9065
1128,1557,498,4028,90,12,0,22,0,0,0,50,3002,3002
6981,1534,1334,7561,90,17,0,20,1,0,0,55,2976,2976
8102,2294,1449,4063,90,14,0,10,1,1,0,61,3789,3789
3236,121,227,7513,90,10,0,27,1,0,0,62,1366,1366
2992,2729,1661,4226,90,10,0,25,0,0,0,47,4283,4283
7046,4127,1311,7954,90,17,0,21,1,1,0,66,5698,5698
810,6123,58,3616,90,8,0,165,1,0,0,55,7872,7872
8762,5115,1519,3586,90,20,2,70,0,1,0,54,6765,6765
5780,2824,498,5500,90,18,2,123,1,1,0,61,4385,4385
3589,6754,590,3617,90,7,4,137,1,0,1,65,8420,8420
3736,6585,1063,7511,90,9,0,147,1,1,0,62,8290,8290
395,6005,1707,3627,90,11,0,113,1,1,0,55,7691,7691
7531,6527,842,3629,90,15,0,48,1,1,0,59,8225,8225
429,2686,1266,3640,90,19,2,69,0,0,0,36,4204,4204
3303,4584,1334,6221,90,6,4,115,1,1,0,55,6157,6157
3354,1439,1525,3633,90,6,4,91,1,1,1,66,2871,2871
6317,700,1311,7942,90,15,0,65,1,0,0,66,2007,2007
4171,6509,1334,3611,90,7,4,56,2,1,1,77,8208,8208
6264,4604,1334,7624,90,17,0,51,0,1,0,54,6174,6174
2459,4517,498,6660,90,10,0,53,0,0,0,50,6085,6085
2484,3453,1525,4026,90,9,0,37,1,1,0,59,4973,4973
2737,1104,332,8465,90,10,0,42,0,0,0,54,2511,2511
1129,5424,1656,3631,90,17,0,29,0,0,0,50,7081,7081
1128,1557,498,4028,90,12,0,22,0,0,0,50,3002,3002
1856,1417,1525,1351,90,11,0,28,1,0,0,55,2838,2838
8623,4495,1293,4279,90,6,4,12,1,1,0,61,6062,6062
142,673,332,8610,90,8,0,23,1,0,0,62,1953,1953
3602,3749,1532,5856,90,12,0,25,1,0,0,61,5336,5336
2766,6197,1334,1717,90,10,0,15,1,1,0,61,7956,7956
2539,4356,1525,744,90,8,0,20,1,0,0,59,5932,5932
8914,2831,589,6060,90,15,0,6,1,0,0,69,4394,4394
9489,1670,498,5508,90,13,0,5,0,0,0,47,3132,3132
6672,2145,1311,8850,90,0,3,2,0,0,0,47,3660,3660
533,523,1141,179,90,13,0,10,0,0,0,32,2241,2241
8492,7168,1311,8123,90,0,3,3,0,0,0,36,8789,8789
9400,878,1378,7744,90,0,3,2,1,0,0,55,2243,2243
6294,5320,1386,3615,90,10,0,9,0,0,0,47,6970,6970
8997,4198,1311,7521,90,14,0,6,1,1,0,62,5755,5755
6956,5636,550,1007,90,0,3,3,1,0,1,66,7291,7291
8755,3082,1334,3786,90,14,0,10,1,0,0,55,4640,4640
7854,1253,187,8547,90,14,0,8,0,0,0,50,2664,2664
4009,6298,1525,6273,90,9,0,9,1,1,0,55,8034,8034
8264,6394,1311,8865,90,12,0,6,0,0,0,32,8121,8121
7298,1620,187,7513,90,0,3,0,1,0,0,55,3082,3082
7921,7402,1146,3626,90,13,0,5,0,0,0,43,9022,9022
6635,3360,1519,7517,90,12,0,6,1,1,0,66,4874,4874
1856,1417,1525,1351,90,11,0,28,1,0,0,55,2838,2838
3073,4320,1525,4900,90,8,0,28,2,1,1,71,5887,5887
5663,6123,58,8101,90,6,4,24,1,1,0,55,7874,7874
142,673,332,8610,90,8,0,23,1,0,0,62,1953,1953
2766,6197,1334,1717,90,10,0,15,1,1,0,61,7956,7956
2539,4356,1525,744,90,8,0,20,1,0,0,59,5932,5932
5925,2696,1559,3351,90,13,0,8,0,0,0,43,4218,4218
8914,2831,589,6060,90,15,0,6,1,0,0,69,4394,4394
2702,1415,1311,6295,90,12,0,11,0,0,0,27,2835,2835
533,523,1141,179,90,13,0,10,0,0,0,32,2241,2241
8997,4198,1311,7521,90,14,0,6,1,1,0,62,5755,5755
7854,1253,187,8547,90,14,0,8,0,0,0,50,2664,2664
8264,6394,1311,8865,90,12,0,6,0,0,0,32,8121,8121
7921,7402,1146,3626,90,13,0,5,0,0,0,43,9022,9022
9387,65,1334,3590,90,0,3,2,0,0,0,43,1331,1331
3358,151,984,4883,90,0,3,3,0,0,0,20,1407,1407
7544,2339,870,205,90,0,3,1,1,1,0,61,3832,3832
7503,1973,1311,4589,90,0,3,2,0,0,0,43,3429,3429
8760,6452,456,2373,90,0,3,2,1,1,0,59,8164,8164
3733,2739,498,6548,90,0,3,3,0,0,0,43,4302,4302
401,6416,54,5697,89,24,5,987,2,0,0,71,8130,8130
600,5075,1519,1662,89,25,5,931,2,1,1,91,6697,6697
2981,801,410,5543,89,25,5,983,1,0,0,61,2121,2121
2973,108,686,5722,89,24,5,932,2,0,0,79,1591,1591
3225,6193,1205,1165,51,21,2,760,3,0,0,95,7949,7949
601,5075,1519,2088,51,26,5,921,3,1,1,92,6696,6696
449,3128,1276,8681,89,32,1,926,3,0,0,113,4684,4684
6777,1219,1366,1008,89,19,2,703,1,0,0,66,2628,2628
3577,6875,1504,4804,89,22,2,986,2,0,1,84,9499,9499
3704,6877,1343,1425,89,22,2,849,1,1,1,66,8516,8516
745,7420,1741,2088,51,23,5,673,2,1,1,79,9046,9046
2683,6599,1080,5381,89,26,5,976,2,0,1,84,8293,8293
2342,7264,45,4343,89,20,2,1000,2,0,0,81,8882,8882
893,7285,205,3246,89,26,5,991,0,0,0,50,8899,8899
6459,4956,1435,4167,90,22,2,640,2,0,0,88,6530,6530
2742,6506,8,5754,89,29,1,894,3,0,1,92,8206,8206
6316,4923,1413,5004,89,24,5,573,1,1,0,66,6485,6485
3575,5957,1617,2836,89,25,5,924,2,0,0,77,7641,7641
5704,2591,1311,6121,89,17,0,868,2,1,0,77,4061,4061
398,5236,1525,3438,89,26,5,988,1,0,0,66,6885,6885
7746,5047,1334,6275,90,0,3,0,0,0,0,54,6660,6660
8559,5272,1311,4936,90,0,3,0,1,0,0,55,6924,6924
8076,7037,867,6184,90,0,3,0,0,0,0,43,8659,8659
8642,4086,1519,7687,90,0,3,0,1,0,0,55,5615,5615
5725,2425,1311,4565,90,0,3,0,0,0,0,27,3905,3905
8849,253,1281,6663,90,0,3,0,1,0,0,55,1536,1536
8612,5822,1311,5962,90,0,3,0,0,0,0,20,7508,7508
2703,196,1266,8812,90,0,3,0,0,0,0,27,1465,1465
9461,6192,1559,8929,90,0,3,0,0,0,0,32,7948,7948
8626,100,1311,5963,90,0,3,0,1,0,0,55,1359,1359
8663,1390,1334,4411,90,0,3,0,0,0,0,43,2808,2808
9530,608,1311,6874,90,0,3,0,0,0,0,32,1881,1881
6430,1233,187,3217,90,15,0,17,1,0,0,55,2641,2641
4238,4689,1338,4115,90,14,0,13,2,0,1,81,6278,6278
4174,3901,1311,4666,90,14,0,9,0,0,0,50,5929,5929
6680,6251,953,6711,89,0,3,2,1,0,0,61,9435,9435
6679,5371,1311,5312,90,0,3,0,1,0,0,55,9270,9270
7079,237,244,6414,90,0,3,0,0,0,0,20,1492,1492
3825,6856,1311,4991,89,12,0,4,1,0,0,55,8502,8502
1578,3263,1311,8921,90,13,0,7,0,0,0,50,4800,4800
6701,905,1519,4154,89,14,0,5,0,0,0,54,2254,2254
2231,5160,1311,6612,89,13,0,6,0,0,0,32,6812,6812
5978,3222,1386,5827,90,13,0,7,1,1,0,55,4765,4765
3479,600,178,7241,90,13,0,5,0,1,0,36,1871,1871
7588,4400,1279,4053,89,0,3,3,1,0,0,55,5969,5969
3824,5661,1311,5006,89,12,0,5,0,0,0,50,7322,7322
1136,5568,1311,5963,90,0,3,2,0,0,0,27,7213,7213
2256,1886,1334,3638,89,11,0,4,0,0,0,43,3335,3335
7617,1245,178,2951,89,0,3,2,0,0,0,32,2660,2660
1576,5950,498,817,90,12,0,4,0,0,0,27,7635,7635
7754,1791,984,8076,90,0,3,2,0,0,0,32,3261,3261
9518,6092,1266,8329,90,0,3,1,0,0,0,27,7779,7779
8677,7334,867,5990,90,0,3,2,0,1,0,50,8948,8948
7744,6894,1519,8536,90,0,3,3,1,0,0,61,8527,8527
2767,6093,1266,8527,90,0,3,3,0,0,0,27,7778,7778
3830,91,1311,3134,89,0,3,3,0,0,0,43,1350,1350
4239,4211,1334,4481,89,0,3,2,0,0,0,32,5771,5771
6123,5432,745,3215,89,0,3,1,1,0,0,55,7087,7087
935,836,1339,4137,90,15,0,325,2,0,1,73,2195,2195
842,5557,830,4116,90,18,2,215,1,1,0,55,7203,7203
3907,5388,870,4185,90,17,0,155,1,1,0,55,7045,7045
1133,4976,1100,4140,90,14,0,147,2,1,0,71,6592,6592
3914,6022,589,4141,90,19,2,114,1,1,0,67,7717,7717
986,4471,1574,4138,90,7,4,77,1,0,0,55,6035,6035
1158,5333,1595,5920,90,12,0,56,1,0,0,65,6998,6998
6430,1233,187,3217,90,15,0,17,1,0,0,55,2641,2641
4238,4689,1338,4115,90,14,0,13,2,0,1,81,6278,6278
1134,1104,332,7440,90,13,0,26,0,0,0,54,2513,2513
4174,3901,1311,4666,90,14,0,9,0,0,0,50,5929,5929
6680,6251,953,6711,89,0,3,2,1,0,0,61,9435,9435
2695,173,1774,7204,90,0,3,3,0,0,0,20,1423,1423
6679,5371,1311,5312,90,0,3,0,1,0,0,55,9270,9270
7079,237,244,6414,90,0,3,0,0,0,0,20,1492,1492
3739,4553,498,4139,90,0,3,0,0,0,0,50,6124,6124
8701,2566,178,7522,90,14,0,7,0,0,0,50,4381,4381
3073,4320,1525,4900,90,8,0,28,2,1,1,71,5887,5887
6430,1233,187,3217,90,15,0,17,1,0,0,55,2641,2641
5818,6334,1334,8037,90,6,4,23,1,1,0,55,8065,8065
5663,6123,58,8101,90,6,4,24,1,1,0,55,7874,7874
7781,3485,178,3573,90,0,3,2,1,1,0,55,5020,5020
1583,5712,1334,4408,90,10,0,15,0,0,0,43,7385,7385
4238,4689,1338,4115,90,14,0,13,2,0,1,81,6278,6278
142,673,332,8610,90,8,0,23,1,0,0,62,1953,1953
3602,3749,1532,5856,90,12,0,25,1,0,0,61,5336,5336
1203,1265,178,6965,90,17,0,25,1,0,0,55,2678,2678
2766,6197,1334,1717,90,10,0,15,1,1,0,61,7956,7956
1134,1104,332,7440,90,13,0,26,0,0,0,54,2513,2513
1584,5766,1564,7594,90,12,0,12,0,0,0,47,7438,7438
6612,1343,332,8720,90,14,0,10,0,0,0,36,2768,2768
2634,6202,1339,4317,90,11,0,13,1,0,1,68,7961,7961
1594,1104,332,5403,90,13,0,14,0,0,0,54,2455,2455
533,523,1141,179,90,13,0,10,0,0,0,32,2241,2241
8492,7168,1311,8123,90,0,3,3,0,0,0,36,8789,8789
6041,4072,1334,4143,90,12,0,6,0,0,0,50,5602,5602
8346,3485,178,7161,90,0,3,1,1,1,0,61,5021,5021
5663,6123,58,8101,90,6,4,24,1,1,0,55,7874,7874
7972,3987,1731,6493,90,16,0,15,1,0,0,55,5545,5545
142,673,332,8610,90,8,0,23,1,0,0,62,1953,1953
4010,28,178,6935,90,15,0,19,0,1,0,32,1295,1295
2766,6197,1334,1717,90,10,0,15,1,1,0,61,7956,7956
1134,1104,332,7440,90,13,0,26,0,0,0,54,2513,2513
7487,2901,953,1247,90,15,0,11,0,1,0,47,4482,4482
6612,1343,332,8720,90,14,0,10,0,0,0,36,2768,2768
2634,6202,1339,4317,90,11,0,13,1,0,1,68,7961,7961
5965,7365,1334,4148,90,10,0,15,0,1,0,50,8979,8979
1594,1104,332,5403,90,13,0,14,0,0,0,54,2455,2455
533,523,1141,179,90,13,0,10,0,0,0,32,2241,2241
7776,7044,1311,3777,90,15,0,11,0,1,0,50,8674,8674
6041,4072,1334,4143,90,12,0,6,0,0,0,50,5602,5602
6328,5999,1713,7524,90,11,0,8,0,0,0,43,7686,7686
6489,1942,250,7169,90,10,0,9,0,0,0,43,3396,3396
3105,996,178,7164,90,10,0,11,0,0,0,27,2319,2319
5822,6677,867,7168,90,13,0,9,1,0,0,61,8352,8352
1159,2984,498,4032,90,12,0,4,0,0,0,36,4574,4574
6867,3655,192,5366,90,0,3,2,0,0,0,32,5297,5297
3733,2739,498,6548,90,0,3,3,0,0,0,43,4302,4302
4186,996,178,3371,90,0,3,2,0,0,0,27,2320,2320
1586,2889,1334,6805,90,0,3,2,0,0,0,43,4470,4470
8692,1334,1334,8129,90,0,3,1,0,0,0,50,2753,2753
137,673,332,4684,90,13,0,7,1,0,0,62,1952,1952
3611,4978,880,8065,90,0,3,1,1,0,0,59,6595,6595
9109,4935,830,3128,90,0,3,1,0,0,0,32,6495,6495
4148,2252,1525,7947,90,0,3,1,1,0,0,63,3754,3754
139,673,332,3160,90,12,0,5,1,0,0,62,1934,1934
8076,7037,867,6184,90,0,3,0,0,0,0,43,8659,8659
9277,1104,332,3975,90,0,3,0,0,0,0,54,2512,2512
