Cuisines,City,Rating_text,Price Range,Online Delivery,Table Booking,Average Cost for Two,cluster
166,89,3,2.0,0,0,600.0,0
550,89,3,1.0,0,0,400.0,0
187,89,3,2.0,0,0,500.0,0
1311,52,1,4.0,0,0,1500.0,0
1275,127,5,3.0,0,0,30.0,0
23,27,5,1.0,0,0,10.0,0
1074,53,2,1.0,0,0,7.0,0
1216,45,2,1.0,0,0,10.0,0
1198,17,1,3.0,0,0,1200.0,0
220,80,2,3.0,0,0,30.0,0
1276,107,5,3.0,0,0,1500.0,0
270,79,4,1.0,0,0,10.0,0
370,13,5,3.0,0,0,150000.0,1
273,69,2,2.0,0,0,20.0,0
620,133,2,2.0,0,0,20.0,0
281,54,5,2.0,0,0,20.0,0
223,7,2,2.0,0,0,20.0,0
724,52,5,2.0,0,0,700.0,0
1419,50,5,4.0,0,0,1400.0,0
328,139,0,2.0,0,0,25.0,0
344,47,2,2.0,0,0,20.0,0
332,72,2,2.0,0,0,20.0,0
1100,83,2,2.0,0,0,25.0,0
54,89,5,3.0,0,0,1000.0,0
1519,89,5,3.0,1,1,1950.0,0
410,89,5,2.0,0,0,600.0,0
686,89,5,3.0,0,0,1400.0,0
1205,51,2,4.0,0,0,2300.0,0
1519,51,5,4.0,1,1,2000.0,0
1276,89,1,4.0,0,0,4000.0,0
1366,89,2,2.0,0,0,800.0,0
1504,89,2,3.0,0,1,1600.0,0
1343,89,2,2.0,1,1,800.0,0
1741,51,5,3.0,1,1,1400.0,0
1080,89,5,3.0,0,1,1600.0,0
45,89,2,3.0,0,0,1500.0,0
205,89,5,1.0,0,0,400.0,0
1435,90,2,3.0,0,0,1800.0,0
8,89,1,4.0,0,1,2000.0,0
1413,89,5,2.0,1,0,800.0,0
1617,89,5,3.0,0,0,1300.0,0
1311,89,0,3.0,1,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
1525,89,0,2.0,1,0,650.0,0
332,89,0,2.0,0,0,750.0,0
1334,89,0,1.0,0,0,400.0,0
1519,89,0,2.0,1,0,600.0,0
345,89,0,2.0,0,0,900.0,0
984,89,0,1.0,1,0,300.0,0
1519,89,0,2.0,1,0,800.0,0
1519,89,0,2.0,0,1,900.0,0
1602,89,0,1.0,0,0,300.0,0
897,89,0,4.0,0,1,3000.0,0
1519,89,0,2.0,0,0,500.0,0
332,89,0,1.0,0,0,450.0,0
573,89,0,1.0,0,0,400.0,0
506,89,0,2.0,0,0,700.0,0
1412,89,0,4.0,0,1,2500.0,0
231,89,0,1.0,1,0,400.0,0
1334,89,0,2.0,0,0,700.0,0
1525,89,0,2.0,0,0,800.0,0
1457,89,0,1.0,0,0,400.0,0
1519,89,0,2.0,0,0,600.0,0
1378,89,0,2.0,0,0,800.0,0
202,89,2,1.0,0,0,450.0,0
409,89,5,1.0,1,0,250.0,0
888,89,2,1.0,1,0,300.0,0
1228,89,0,3.0,1,1,1550.0,0
1181,89,2,2.0,1,0,850.0,0
1525,89,0,2.0,1,1,800.0,0
1334,89,2,3.0,1,1,1500.0,0
870,89,0,2.0,1,0,500.0,0
1174,89,2,1.0,0,0,450.0,0
247,89,2,3.0,1,0,1000.0,0
395,89,5,1.0,1,0,300.0,0
1061,89,2,3.0,0,1,1500.0,0
1187,89,4,2.0,1,0,600.0,0
1293,89,0,2.0,1,1,800.0,0
58,89,0,2.0,1,0,500.0,0
1449,89,5,2.0,1,1,900.0,0
988,89,2,1.0,1,0,400.0,0
192,89,0,1.0,1,0,250.0,0
1813,89,2,3.0,1,0,1500.0,0
1225,89,2,3.0,1,0,1100.0,0
187,89,2,1.0,0,0,400.0,0
1459,89,0,3.0,0,0,1000.0,0
685,89,5,3.0,1,1,1400.0,0
1424,89,0,2.0,1,0,850.0,0
759,89,2,1.0,1,0,300.0,0
187,89,5,2.0,0,0,500.0,0
589,89,0,2.0,1,0,800.0,0
771,89,5,1.0,1,0,450.0,0
1707,89,2,2.0,0,0,500.0,0
665,89,5,3.0,0,1,1000.0,0
1406,89,5,2.0,1,0,800.0,0
332,89,2,3.0,0,0,1000.0,0
722,89,2,4.0,0,0,2000.0,0
1148,89,0,2.0,1,1,800.0,0
498,89,2,2.0,1,0,600.0,0
58,89,0,2.0,1,0,500.0,0
953,89,5,2.0,0,0,600.0,0
187,89,2,2.0,1,0,500.0,0
1804,89,2,3.0,1,1,1800.0,0
1139,89,3,1.0,0,0,100.0,0
1334,89,3,2.0,0,0,850.0,0
250,89,3,1.0,0,0,200.0,0
1798,89,3,1.0,1,0,200.0,0
1801,89,3,1.0,0,0,200.0,0
178,89,3,1.0,0,0,300.0,0
830,89,3,1.0,0,0,200.0,0
187,89,3,2.0,0,0,550.0,0
1758,89,3,1.0,0,0,200.0,0
628,89,5,3.0,1,1,1600.0,0
1046,89,5,3.0,0,1,1850.0,0
1525,89,5,2.0,0,0,800.0,0
1208,89,2,3.0,0,1,1800.0,0
705,89,1,3.0,1,1,1400.0,0
813,89,5,3.0,1,1,1600.0,0
685,89,2,4.0,1,1,2000.0,0
1707,89,5,2.0,1,0,500.0,0
642,89,2,3.0,1,1,1600.0,0
87,89,2,3.0,0,1,1800.0,0
28,89,5,3.0,1,1,1700.0,0
54,89,5,3.0,0,0,1000.0,0
1519,89,5,3.0,1,1,1950.0,0
410,89,5,2.0,0,0,600.0,0
686,89,5,3.0,0,0,1400.0,0
1205,51,2,4.0,0,0,2300.0,0
1519,51,5,4.0,1,1,2000.0,0
1276,89,1,4.0,0,0,4000.0,0
1366,89,2,2.0,0,0,800.0,0
1504,89,2,3.0,0,1,1600.0,0
1343,89,2,2.0,1,1,800.0,0
1741,51,5,3.0,1,1,1400.0,0
1080,89,5,3.0,0,1,1600.0,0
45,89,2,3.0,0,0,1500.0,0
205,89,5,1.0,0,0,400.0,0
1435,90,2,3.0,0,0,1800.0,0
8,89,1,4.0,0,1,2000.0,0
1413,89,5,2.0,1,0,800.0,0
1617,89,5,3.0,0,0,1300.0,0
1311,89,0,3.0,1,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
1311,52,1,4.0,0,0,1500.0,0
1275,127,5,3.0,0,0,30.0,0
23,27,5,1.0,0,0,10.0,0
1074,53,2,1.0,0,0,7.0,0
1216,45,2,1.0,0,0,10.0,0
1198,17,1,3.0,0,0,1200.0,0
220,80,2,3.0,0,0,30.0,0
1276,107,5,3.0,0,0,1500.0,0
270,79,4,1.0,0,0,10.0,0
370,13,5,3.0,0,0,150000.0,1
273,69,2,2.0,0,0,20.0,0
620,133,2,2.0,0,0,20.0,0
281,54,5,2.0,0,0,20.0,0
223,7,2,2.0,0,0,20.0,0
724,52,5,2.0,0,0,700.0,0
1419,50,5,4.0,0,0,1400.0,0
328,139,0,2.0,0,0,25.0,0
344,47,2,2.0,0,0,20.0,0
332,72,2,2.0,0,0,20.0,0
1100,83,2,2.0,0,0,25.0,0
1525,89,0,1.0,0,0,350.0,0
178,89,0,1.0,1,0,300.0,0
187,89,0,2.0,0,0,800.0,0
1311,89,0,1.0,0,0,400.0,0
187,89,0,2.0,0,0,800.0,0
1334,89,0,2.0,1,0,500.0,0
1311,89,0,1.0,0,0,350.0,0
519,89,0,1.0,0,0,250.0,0
224,89,0,2.0,0,0,800.0,0
1378,89,0,2.0,1,0,500.0,0
1758,89,0,1.0,0,0,100.0,0
1661,89,0,1.0,0,0,350.0,0
988,89,0,1.0,1,0,300.0,0
519,89,0,1.0,0,0,350.0,0
1353,89,0,2.0,0,0,500.0,0
202,89,0,1.0,0,0,250.0,0
1525,89,0,2.0,1,0,600.0,0
1279,89,0,2.0,1,0,800.0,0
888,89,3,1.0,0,0,150.0,0
1311,89,0,1.0,0,0,150.0,0
1579,89,3,2.0,0,0,550.0,0
988,89,3,1.0,0,0,300.0,0
1320,89,0,4.0,0,1,2500.0,0
830,89,3,2.0,0,0,600.0,0
498,89,3,2.0,0,0,500.0,0
1801,89,3,1.0,0,0,300.0,0
735,89,3,2.0,0,0,600.0,0
1293,89,3,3.0,0,0,1000.0,0
1293,89,3,2.0,0,0,650.0,0
332,89,3,3.0,0,0,1500.0,0
178,89,0,2.0,0,0,500.0,0
332,89,3,2.0,0,0,800.0,0
720,89,3,4.0,0,0,3000.0,0
1104,89,3,2.0,0,0,800.0,0
178,89,3,2.0,0,0,500.0,0
987,89,3,1.0,0,0,300.0,0
1519,89,5,4.0,0,1,3000.0,0
1804,89,1,4.0,0,1,3000.0,0
1427,89,5,4.0,0,1,3000.0,0
332,89,2,3.0,0,0,1000.0,0
550,89,2,1.0,1,0,400.0,0
244,89,0,1.0,0,0,250.0,0
1311,89,0,1.0,0,0,350.0,0
1311,89,0,4.0,0,1,3000.0,0
178,89,0,2.0,0,0,500.0,0
867,89,0,1.0,1,0,300.0,0
880,89,0,1.0,0,0,350.0,0
1519,89,0,2.0,0,0,700.0,0
1266,89,0,1.0,0,0,200.0,0
498,89,0,1.0,0,0,250.0,0
1737,89,0,1.0,0,0,250.0,0
1311,89,0,3.0,0,1,1200.0,0
550,89,0,2.0,0,0,500.0,0
1309,89,0,3.0,0,1,1000.0,0
1661,89,0,1.0,0,0,350.0,0
661,89,3,1.0,0,0,400.0,0
332,89,0,2.0,0,0,500.0,0
890,89,0,1.0,0,0,250.0,0
332,89,3,1.0,0,0,450.0,0
178,89,3,1.0,0,0,300.0,0
1656,89,0,1.0,0,0,400.0,0
1311,89,0,1.0,0,0,150.0,0
115,89,0,3.0,0,1,1500.0,0
1125,89,0,4.0,0,1,2200.0,0
1266,89,0,1.0,0,0,350.0,0
178,89,3,1.0,0,0,400.0,0
1239,89,3,1.0,0,0,250.0,0
227,89,3,1.0,0,0,300.0,0
498,89,3,1.0,0,0,300.0,0
519,89,3,1.0,0,0,300.0,0
115,89,3,2.0,0,0,800.0,0
758,89,3,2.0,0,0,500.0,0
953,89,3,2.0,0,0,600.0,0
1562,89,3,1.0,0,0,350.0,0
1743,89,3,1.0,0,0,300.0,0
1311,89,3,1.0,0,0,350.0,0
1146,89,3,1.0,0,0,250.0,0
1716,89,3,1.0,0,0,200.0,0
1758,89,3,1.0,0,0,100.0,0
583,89,3,1.0,1,0,250.0,0
1279,89,3,1.0,0,0,300.0,0
1279,89,3,2.0,0,0,500.0,0
1311,89,3,1.0,0,0,300.0,0
1279,89,3,1.0,0,0,300.0,0
1311,89,3,1.0,0,0,400.0,0
1279,89,3,1.0,0,0,200.0,0
0,89,3,1.0,0,0,300.0,0
1239,89,3,1.0,0,0,100.0,0
519,89,3,1.0,0,0,200.0,0
498,89,3,1.0,0,0,300.0,0
1525,89,3,1.0,0,0,350.0,0
1293,89,2,2.0,1,1,800.0,0
256,89,2,2.0,1,1,800.0,0
1276,89,5,3.0,1,1,1700.0,0
476,89,2,2.0,0,0,800.0,0
860,89,2,2.0,1,0,600.0,0
1519,89,0,2.0,1,0,550.0,0
1707,89,0,1.0,1,0,200.0,0
244,89,2,2.0,1,0,600.0,0
1569,89,0,1.0,0,0,300.0,0
192,89,0,1.0,1,0,200.0,0
187,89,0,3.0,0,0,1750.0,0
1525,89,0,2.0,1,0,550.0,0
1661,89,0,1.0,0,0,350.0,0
830,89,0,1.0,1,0,250.0,0
332,89,0,1.0,1,0,450.0,0
1334,89,2,2.0,1,0,850.0,0
1311,89,0,1.0,1,0,350.0,0
867,89,0,1.0,0,0,250.0,0
1311,89,0,1.0,1,0,450.0,0
1326,89,0,1.0,1,0,450.0,0
202,89,4,1.0,1,0,400.0,0
988,89,0,1.0,1,0,400.0,0
187,89,0,2.0,0,0,500.0,0
54,89,5,3.0,0,0,1000.0,0
1519,89,5,3.0,1,1,1950.0,0
410,89,5,2.0,0,0,600.0,0
686,89,5,3.0,0,0,1400.0,0
1205,51,2,4.0,0,0,2300.0,0
1519,51,5,4.0,1,1,2000.0,0
1276,89,1,4.0,0,0,4000.0,0
1366,89,2,2.0,0,0,800.0,0
1504,89,2,3.0,0,1,1600.0,0
1343,89,2,2.0,1,1,800.0,0
1741,51,5,3.0,1,1,1400.0,0
1080,89,5,3.0,0,1,1600.0,0
45,89,2,3.0,0,0,1500.0,0
205,89,5,1.0,0,0,400.0,0
1435,90,2,3.0,0,0,1800.0,0
8,89,1,4.0,0,1,2000.0,0
1413,89,5,2.0,1,0,800.0,0
1617,89,5,3.0,0,0,1300.0,0
1311,89,0,3.0,1,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
1055,89,0,4.0,0,1,3000.0,0
192,89,2,2.0,0,0,800.0,0
187,89,0,1.0,0,0,300.0,0
54,89,0,3.0,1,0,1000.0,0
1279,89,2,1.0,0,0,450.0,0
332,89,3,1.0,0,0,450.0,0
818,89,5,4.0,1,1,2600.0,0
1519,89,5,3.0,1,0,1500.0,0
54,89,5,3.0,0,0,1000.0,0
1311,89,5,3.0,0,1,1500.0,0
1748,89,5,4.0,0,1,4500.0,0
597,89,2,3.0,1,1,1200.0,0
1444,89,2,4.0,0,0,5000.0,0
1696,89,5,4.0,0,1,4500.0,0
1311,89,2,3.0,1,0,1200.0,0
1311,89,2,4.0,0,1,4300.0,0
1525,89,2,3.0,1,1,1500.0,0
1525,89,2,3.0,1,1,1700.0,0
498,89,5,4.0,0,1,5500.0,0
1519,89,2,3.0,0,1,1000.0,0
1806,89,5,3.0,1,1,1200.0,0
589,89,5,2.0,1,0,900.0,0
380,89,5,2.0,1,0,700.0,0
1525,89,2,3.0,1,1,1200.0,0
1707,89,0,1.0,1,0,450.0,0
1299,89,2,3.0,1,1,1300.0,0
498,89,0,3.0,1,1,1000.0,0
1115,89,2,3.0,0,1,1500.0,0
332,89,2,2.0,1,0,600.0,0
771,89,5,1.0,0,0,350.0,0
984,89,1,1.0,1,0,150.0,0
332,89,5,2.0,1,0,700.0,0
1485,89,2,2.0,1,0,900.0,0
332,89,2,2.0,1,0,800.0,0
1482,89,2,3.0,1,1,1000.0,0
830,89,0,1.0,1,0,400.0,0
332,89,2,2.0,1,0,700.0,0
1519,89,0,2.0,1,0,600.0,0
1827,89,5,3.0,0,0,1000.0,0
1519,89,5,2.0,1,0,750.0,0
1707,89,3,1.0,0,0,250.0,0
1758,89,3,1.0,0,0,100.0,0
178,89,3,1.0,1,0,300.0,0
1311,89,3,1.0,1,0,400.0,0
1311,89,3,1.0,0,0,150.0,0
1293,89,3,2.0,0,0,500.0,0
1311,89,3,2.0,0,0,500.0,0
1311,89,3,1.0,0,0,200.0,0
1311,89,3,1.0,1,0,400.0,0
187,89,3,1.0,0,0,300.0,0
178,89,3,1.0,0,0,400.0,0
498,89,3,1.0,0,0,300.0,0
1279,89,3,1.0,0,0,250.0,0
1651,89,5,2.0,1,1,900.0,0
628,89,2,3.0,1,1,1600.0,0
1731,89,5,2.0,1,0,600.0,0
1334,89,5,3.0,0,0,1600.0,0
311,89,2,2.0,1,0,500.0,0
1392,89,2,3.0,0,1,1500.0,0
1070,89,5,3.0,1,1,1750.0,0
54,89,5,3.0,0,0,1000.0,0
1519,89,5,3.0,1,1,1950.0,0
410,89,5,2.0,0,0,600.0,0
686,89,5,3.0,0,0,1400.0,0
1205,51,2,4.0,0,0,2300.0,0
1519,51,5,4.0,1,1,2000.0,0
1276,89,1,4.0,0,0,4000.0,0
1366,89,2,2.0,0,0,800.0,0
1504,89,2,3.0,0,1,1600.0,0
1343,89,2,2.0,1,1,800.0,0
1741,51,5,3.0,1,1,1400.0,0
1080,89,5,3.0,0,1,1600.0,0
45,89,2,3.0,0,0,1500.0,0
205,89,5,1.0,0,0,400.0,0
1435,90,2,3.0,0,0,1800.0,0
8,89,1,4.0,0,1,2000.0,0
1413,89,5,2.0,1,0,800.0,0
1617,89,5,3.0,0,0,1300.0,0
1311,89,0,3.0,1,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
1519,89,2,3.0,0,1,1000.0,0
121,89,2,4.0,0,1,2000.0,0
1334,89,5,2.0,1,0,900.0,0
1485,89,2,2.0,1,0,900.0,0
843,89,0,1.0,0,0,300.0,0
1519,89,2,2.0,1,0,700.0,0
984,89,2,1.0,0,0,300.0,0
1311,89,0,2.0,0,0,550.0,0
498,89,0,1.0,0,0,450.0,0
1525,89,0,2.0,1,0,500.0,0
1334,89,0,2.0,0,0,700.0,0
192,89,2,1.0,0,0,200.0,0
1631,89,0,2.0,0,0,500.0,0
988,89,0,1.0,1,0,400.0,0
589,89,0,2.0,0,0,500.0,0
830,89,0,1.0,0,0,300.0,0
1519,89,0,1.0,0,0,450.0,0
1519,89,4,2.0,0,0,600.0,0
1758,89,0,1.0,0,0,400.0,0
1266,89,0,1.0,0,0,150.0,0
1065,89,2,3.0,1,0,1400.0,0
192,89,5,1.0,1,0,400.0,0
438,89,2,3.0,0,0,1000.0,0
1216,89,2,3.0,1,1,1700.0,0
44,89,2,4.0,1,1,2000.0,0
330,89,2,4.0,1,1,2000.0,0
808,89,5,3.0,0,1,1700.0,0
396,89,2,2.0,1,0,700.0,0
1197,89,2,3.0,0,1,1700.0,0
704,89,2,4.0,1,1,2500.0,0
1682,89,2,3.0,0,0,1200.0,0
115,89,5,4.0,0,1,2100.0,0
1281,89,2,1.0,0,0,300.0,0
332,89,2,2.0,0,0,700.0,0
793,89,2,4.0,0,0,2100.0,0
202,89,5,2.0,0,0,600.0,0
781,89,2,1.0,1,0,300.0,0
498,89,2,3.0,0,0,1000.0,0
1525,89,2,2.0,0,0,600.0,0
1101,89,0,2.0,1,1,700.0,0
1311,52,1,4.0,0,0,1500.0,0
1275,127,5,3.0,0,0,30.0,0
23,27,5,1.0,0,0,10.0,0
1074,53,2,1.0,0,0,7.0,0
1216,45,2,1.0,0,0,10.0,0
1198,17,1,3.0,0,0,1200.0,0
220,80,2,3.0,0,0,30.0,0
1276,107,5,3.0,0,0,1500.0,0
270,79,4,1.0,0,0,10.0,0
370,13,5,3.0,0,0,150000.0,1
273,69,2,2.0,0,0,20.0,0
620,133,2,2.0,0,0,20.0,0
281,54,5,2.0,0,0,20.0,0
223,7,2,2.0,0,0,20.0,0
724,52,5,2.0,0,0,700.0,0
1419,50,5,4.0,0,0,1400.0,0
328,139,0,2.0,0,0,25.0,0
344,47,2,2.0,0,0,20.0,0
332,72,2,2.0,0,0,20.0,0
1100,83,2,2.0,0,0,25.0,0
498,89,3,1.0,0,0,300.0,0
1513,89,3,1.0,0,0,300.0,0
1311,89,3,2.0,0,0,500.0,0
1631,89,3,1.0,0,0,250.0,0
178,89,3,1.0,0,0,250.0,0
1311,89,3,1.0,0,0,450.0,0
178,89,3,1.0,0,0,300.0,0
1437,89,3,3.0,0,1,1000.0,0
1353,89,3,2.0,0,0,500.0,0
1266,89,3,1.0,0,0,150.0,0
1326,89,3,1.0,0,0,250.0,0
1334,89,3,2.0,0,0,500.0,0
1758,89,3,1.0,0,0,150.0,0
1353,89,3,2.0,0,0,650.0,0
1279,89,3,1.0,0,0,300.0,0
1311,89,3,1.0,0,0,200.0,0
1311,89,3,1.0,0,0,150.0,0
187,89,3,2.0,1,0,600.0,0
1311,89,3,2.0,0,1,800.0,0
1157,89,3,1.0,0,0,350.0,0
54,89,5,3.0,0,0,1000.0,0
1519,89,5,3.0,1,1,1950.0,0
410,89,5,2.0,0,0,600.0,0
686,89,5,3.0,0,0,1400.0,0
1205,51,2,4.0,0,0,2300.0,0
1519,51,5,4.0,1,1,2000.0,0
1276,89,1,4.0,0,0,4000.0,0
1366,89,2,2.0,0,0,800.0,0
1504,89,2,3.0,0,1,1600.0,0
1343,89,2,2.0,1,1,800.0,0
1741,51,5,3.0,1,1,1400.0,0
1080,89,5,3.0,0,1,1600.0,0
45,89,2,3.0,0,0,1500.0,0
205,89,5,1.0,0,0,400.0,0
1435,90,2,3.0,0,0,1800.0,0
8,89,1,4.0,0,1,2000.0,0
1413,89,5,2.0,1,0,800.0,0
1617,89,5,3.0,0,0,1300.0,0
1311,89,0,3.0,1,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
54,89,5,3.0,0,0,1000.0,0
1519,89,5,3.0,1,1,1950.0,0
410,89,5,2.0,0,0,600.0,0
686,89,5,3.0,0,0,1400.0,0
1205,51,2,4.0,0,0,2300.0,0
1519,51,5,4.0,1,1,2000.0,0
1276,89,1,4.0,0,0,4000.0,0
1366,89,2,2.0,0,0,800.0,0
1504,89,2,3.0,0,1,1600.0,0
1343,89,2,2.0,1,1,800.0,0
1741,51,5,3.0,1,1,1400.0,0
1080,89,5,3.0,0,1,1600.0,0
45,89,2,3.0,0,0,1500.0,0
205,89,5,1.0,0,0,400.0,0
1435,90,2,3.0,0,0,1800.0,0
8,89,1,4.0,0,1,2000.0,0
1413,89,5,2.0,1,0,800.0,0
1617,89,5,3.0,0,0,1300.0,0
1311,89,0,3.0,1,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
1104,89,0,2.0,1,0,800.0,0
350,89,5,2.0,1,0,700.0,0
1385,89,2,3.0,0,1,1500.0,0
1266,89,2,1.0,0,0,100.0,0
1571,89,4,2.0,1,0,550.0,0
1810,89,2,3.0,0,0,1500.0,0
1334,89,0,2.0,1,0,600.0,0
1525,89,0,2.0,1,0,600.0,0
1525,89,2,2.0,1,1,850.0,0
1519,89,2,2.0,1,0,650.0,0
1095,89,2,2.0,1,0,500.0,0
145,89,2,3.0,1,1,1500.0,0
187,89,0,2.0,0,0,500.0,0
626,89,2,1.0,1,0,400.0,0
1334,89,2,2.0,1,0,800.0,0
1793,89,5,3.0,1,0,1000.0,0
1334,89,0,2.0,0,0,500.0,0
1378,89,2,2.0,1,0,500.0,0
1266,89,2,1.0,0,0,250.0,0
1525,89,4,1.0,1,0,400.0,0
1311,52,1,4.0,0,0,1500.0,0
1275,127,5,3.0,0,0,30.0,0
23,27,5,1.0,0,0,10.0,0
1074,53,2,1.0,0,0,7.0,0
1216,45,2,1.0,0,0,10.0,0
1198,17,1,3.0,0,0,1200.0,0
220,80,2,3.0,0,0,30.0,0
1276,107,5,3.0,0,0,1500.0,0
270,79,4,1.0,0,0,10.0,0
370,13,5,3.0,0,0,150000.0,1
273,69,2,2.0,0,0,20.0,0
620,133,2,2.0,0,0,20.0,0
281,54,5,2.0,0,0,20.0,0
223,7,2,2.0,0,0,20.0,0
724,52,5,2.0,0,0,700.0,0
1419,50,5,4.0,0,0,1400.0,0
328,139,0,2.0,0,0,25.0,0
344,47,2,2.0,0,0,20.0,0
332,72,2,2.0,0,0,20.0,0
1100,83,2,2.0,0,0,25.0,0
694,89,2,4.0,0,1,2200.0,0
202,89,0,1.0,1,0,400.0,0
416,89,3,3.0,0,1,1500.0,0
187,89,3,1.0,0,0,200.0,0
1724,89,3,1.0,0,0,300.0,0
830,89,3,1.0,0,0,300.0,0
830,89,3,1.0,0,0,300.0,0
830,89,3,1.0,0,0,200.0,0
1311,89,3,2.0,0,0,600.0,0
439,89,5,3.0,0,0,1000.0,0
299,89,1,3.0,1,0,1000.0,0
1485,89,2,2.0,1,0,900.0,0
830,89,0,1.0,0,0,200.0,0
332,89,0,1.0,0,0,350.0,0
115,89,3,2.0,0,0,800.0,0
830,89,0,1.0,0,0,300.0,0
758,89,3,2.0,0,0,500.0,0
953,89,3,2.0,0,0,600.0,0
1562,89,3,1.0,0,0,350.0,0
513,89,3,1.0,0,0,250.0,0
187,89,3,2.0,1,0,600.0,0
1334,89,3,1.0,0,0,200.0,0
1256,89,3,1.0,0,0,400.0,0
1279,89,3,1.0,0,0,350.0,0
984,89,3,1.0,0,0,300.0,0
1293,89,3,1.0,0,0,200.0,0
1311,89,3,1.0,0,0,100.0,0
1600,89,3,1.0,0,0,200.0,0
1265,89,3,1.0,0,0,250.0,0
498,89,3,1.0,0,0,150.0,0
1293,89,3,1.0,0,0,350.0,0
1311,89,3,1.0,0,0,250.0,0
1311,89,3,1.0,0,0,200.0,0
178,89,3,1.0,0,0,200.0,0
758,89,3,2.0,0,0,500.0,0
1485,89,2,2.0,1,0,900.0,0
1525,89,0,2.0,1,0,500.0,0
115,89,3,2.0,0,0,800.0,0
953,89,3,2.0,0,0,600.0,0
401,89,2,2.0,1,0,500.0,0
384,89,2,2.0,1,1,800.0,0
374,89,2,3.0,1,1,1000.0,0
387,89,0,2.0,0,0,700.0,0
830,89,2,1.0,0,0,350.0,0
380,89,5,2.0,0,0,600.0,0
390,89,2,2.0,0,1,800.0,0
1360,89,2,2.0,1,0,700.0,0
393,89,5,2.0,1,0,700.0,0
332,89,2,1.0,0,0,300.0,0
519,89,0,1.0,0,0,350.0,0
202,89,2,1.0,0,0,250.0,0
510,89,2,2.0,1,0,600.0,0
427,89,5,2.0,0,0,600.0,0
594,89,2,2.0,1,1,750.0,0
401,89,2,1.0,0,0,300.0,0
830,89,2,1.0,0,0,100.0,0
812,89,2,4.0,0,1,2000.0,0
332,89,2,2.0,0,0,700.0,0
58,89,2,2.0,1,0,500.0,0
1311,89,3,1.0,0,0,200.0,0
498,89,3,2.0,0,0,500.0,0
550,89,3,1.0,0,0,400.0,0
1293,89,2,2.0,1,0,800.0,0
1328,89,2,2.0,1,0,950.0,0
498,89,2,3.0,1,1,1300.0,0
1101,89,0,2.0,1,0,700.0,0
839,89,2,2.0,1,0,500.0,0
308,89,2,2.0,1,0,600.0,0
1174,89,2,1.0,1,0,450.0,0
399,89,5,4.0,0,0,2000.0,0
1104,89,0,3.0,1,0,1000.0,0
1334,89,2,3.0,1,1,1000.0,0
807,89,2,4.0,0,1,3000.0,0
1631,89,0,2.0,0,0,700.0,0
602,89,2,3.0,1,1,1300.0,0
1519,89,0,2.0,1,0,650.0,0
1707,89,2,1.0,0,0,200.0,0
332,89,2,2.0,0,0,600.0,0
897,89,4,3.0,0,1,1800.0,0
1311,52,1,4.0,0,0,1500.0,0
1275,127,5,3.0,0,0,30.0,0
23,27,5,1.0,0,0,10.0,0
1074,53,2,1.0,0,0,7.0,0
1216,45,2,1.0,0,0,10.0,0
1198,17,1,3.0,0,0,1200.0,0
220,80,2,3.0,0,0,30.0,0
1276,107,5,3.0,0,0,1500.0,0
270,79,4,1.0,0,0,10.0,0
370,13,5,3.0,0,0,150000.0,1
273,69,2,2.0,0,0,20.0,0
620,133,2,2.0,0,0,20.0,0
281,54,5,2.0,0,0,20.0,0
223,7,2,2.0,0,0,20.0,0
724,52,5,2.0,0,0,700.0,0
1419,50,5,4.0,0,0,1400.0,0
328,139,0,2.0,0,0,25.0,0
344,47,2,2.0,0,0,20.0,0
332,72,2,2.0,0,0,20.0,0
1100,83,2,2.0,0,0,25.0,0
1311,52,1,4.0,0,0,1500.0,0
1275,127,5,3.0,0,0,30.0,0
23,27,5,1.0,0,0,10.0,0
1074,53,2,1.0,0,0,7.0,0
1216,45,2,1.0,0,0,10.0,0
1198,17,1,3.0,0,0,1200.0,0
220,80,2,3.0,0,0,30.0,0
1276,107,5,3.0,0,0,1500.0,0
270,79,4,1.0,0,0,10.0,0
370,13,5,3.0,0,0,150000.0,1
273,69,2,2.0,0,0,20.0,0
620,133,2,2.0,0,0,20.0,0
281,54,5,2.0,0,0,20.0,0
223,7,2,2.0,0,0,20.0,0
724,52,5,2.0,0,0,700.0,0
1419,50,5,4.0,0,0,1400.0,0
328,139,0,2.0,0,0,25.0,0
344,47,2,2.0,0,0,20.0,0
332,72,2,2.0,0,0,20.0,0
1100,83,2,2.0,0,0,25.0,0
231,89,2,1.0,0,0,400.0,0
202,89,2,2.0,0,0,700.0,0
1707,89,0,2.0,0,0,600.0,0
1578,89,0,1.0,0,0,400.0,0
332,89,0,1.0,1,0,450.0,0
332,89,0,1.0,0,0,450.0,0
1519,89,0,1.0,0,0,400.0,0
897,89,2,4.0,0,1,3650.0,0
1519,89,2,2.0,1,0,650.0,0
830,89,2,1.0,1,0,300.0,0
1334,89,0,1.0,0,0,250.0,0
1713,89,0,1.0,0,0,250.0,0
759,89,0,2.0,0,0,500.0,0
